,ogc_fid,GEOMETRY,in1,id,cultivo,originfid,NDVI_1,SAVI_1,NDVI_2,SAVI_2,NDVI_3,SAVI_3,NDVI_4,SAVI_4,NDVI_5,SAVI_5,NDVI_6,SAVI_6,target_combined,target_compined_maiz_soja_others,target_maiz_others,target_soja_others
2266,2267,b'\x01\x01\x00\x00\x00\xd7\x8fQ\xdcmdO\xc0\xf2\x0c\xf675\x0bA\xc0',014084,2,MAIZ,27,-0.1289386905388916,0.9666063152163541,-0.5470321889806736,0.6300692454021403,0.4230492987015903,1.5814588892056665,1.7618024118136275,-0.4970571086768644,0.7902688900077158,-1.4316412137810037,0.9163132306154945,-0.88353104890608,MAIZ_2,MAIZ_2,1,0
2267,2268,b'\x01\x01\x00\x00\x00\xd0\x152\xf9gdO\xc0\xf2\x0c\xf675\x0bA\xc0',014084,2,MAIZ,27,-0.17852199586206088,0.9457761775143552,-0.6517621560884438,0.5214251969474902,0.4019656955137487,1.5410163247873625,1.7260810238529993,-0.5511049229151582,0.7836691264435515,-1.4559803753361087,0.8954434913961177,-0.9018101588658298,MAIZ_2,MAIZ_2,1,0
2268,2269,b'\x01\x01\x00\x00\x00\xc8\x9b\x12\x16bdO\xc0\xf2\x0c\xf675\x0bA\xc0',014084,2,MAIZ,27,0.019268216762491696,1.0621121012428638,-0.4335250530160679,0.6817095582890514,0.5344217533327509,1.7262047865280232,1.6153176906791449,-0.5766882277773817,0.9235882037101487,-1.355031993293784,0.9895032114299787,-0.8527997125413173,MAIZ_2,MAIZ_2,1,0
2269,2270,b'\x01\x01\x00\x00\x00\xc0!\xf32\\dO\xc0\xf2\x0c\xf675\x0bA\xc0',014084,2,MAIZ,27,0.010636768844399742,1.02329530308055,-0.4378129043218851,0.6553187141625343,0.42062851693021336,1.5424275252123532,1.5730835201901905,-0.5722575524274477,0.8148889220177974,-1.4593584611093946,0.7024038958978012,-0.9339577145608073,MAIZ_2,MAIZ_2,1,0
2270,2271,b'\x01\x01\x00\x00\x00\xe7\x83\x90\xa2ydO\xc0\xfa\x86\x15\x1b;\x0bA\xc0',014084,2,MAIZ,27,-0.25622725880014435,0.8593306930122405,-0.4532112459649066,0.6916707447694482,0.3228998126693436,1.4126093726840754,1.7419065957139357,-0.5128776115339527,1.1651587903678122,-1.2635971733070062,0.9194687393936345,-0.9354405463443289,MAIZ_2,MAIZ_2,1,0
2271,2272,b'\x01\x01\x00\x00\x00\xdf\tq\xbfsdO\xc0\xfa\x86\x15\x1b;\x0bA\xc0',014084,2,MAIZ,27,-0.05716817331036292,0.9958435630531352,-0.38522275261159866,0.7507936330868421,0.42874665045188853,1.5755775710165651,1.5558618623902873,-0.610462473549451,0.9684304392247357,-1.3572619778486483,0.9006718334067306,-0.8930809603355018,MAIZ_2,MAIZ_2,1,0
2272,2273,b'\x01\x01\x00\x00\x00\xd7\x8fQ\xdcmdO\xc0\xfa\x86\x15\x1b;\x0bA\xc0',014084,2,MAIZ,27,0.019268216762491696,1.0621121012428638,-0.354593299476801,0.7655916294873338,0.5073088737947203,1.6753576906181291,1.729361409579109,-0.546183608841839,0.812110245421069,-1.4476618512917974,1.0129588093333048,-0.8405525160037208,MAIZ_2,MAIZ_2,1,0
2273,2274,b'\x01\x01\x00\x00\x00\xd0\x152\xf9gdO\xc0\xfa\x86\x15\x1b;\x0bA\xc0',014084,2,MAIZ,27,-0.013286736898443145,1.029617747289856,-0.4133762338745451,0.7063361353517524,0.550550814915267,1.7361209268277555,1.662125009741937,-0.6036321465067704,0.9147270184501022,-1.3676710393787164,0.9138087505164295,-0.8982854847774949,MAIZ_2,MAIZ_2,1,0
2274,2275,b'\x01\x01\x00\x00\x00\xc8\x9b\x12\x16bdO\xc0\xfa\x86\x15\x1b;\x0bA\xc0',014084,2,MAIZ,27,-0.0011738086352817778,1.0249970230151872,-0.4190256283015256,0.6805328721782384,0.5155721470172173,1.678446007966103,1.5348417343593896,-0.6537275932511286,0.952481514078972,-1.3466651691473235,0.79149580916239,-0.8874540624980422,MAIZ_2,MAIZ_2,1,0
2275,2276,b'\x01\x01\x00\x00\x00\xc0!\xf32\\dO\xc0\xfa\x86\x15\x1b;\x0bA\xc0',014084,2,MAIZ,27,0.18833288178893323,1.1310701122003026,-0.4271163195821201,0.6474825232168849,0.4941197158112363,1.637527777732908,1.6216786715094427,-0.6079142024550441,0.8544856444453678,-1.4203185402381087,0.9939162204703622,-0.7759820533591167,MAIZ_2,MAIZ_2,1,0
2276,2277,b'\x01\x01\x00\x00\x00\xdf\tq\xbfsdO\xc0\x02\x015\xfe@\x0bA\xc0',014084,2,MAIZ,27,-0.05464876871199132,0.9983495285740799,-0.4154611242115941,0.7360957261353273,0.40493631760059684,1.5406644022933194,1.5437236027427568,-0.5891141726415259,0.6856105169971761,-1.4998919847362484,0.9526513988727213,-0.8598790289041072,MAIZ_2,MAIZ_2,1,0
2277,2278,b'\x01\x01\x00\x00\x00\xd7\x8fQ\xdcmdO\xc0\x02\x015\xfe@\x0bA\xc0',014084,2,MAIZ,27,-0.1773631697893486,0.9280166884045381,-0.44834225891040463,0.6928951892975395,0.40972407224858587,1.5418952534102657,1.6118233135271045,-0.595280904320898,0.8287144530557752,-1.4403289998965836,1.1340291027904028,-0.8395335976756341,MAIZ_2,MAIZ_2,1,0
2278,2279,b'\x01\x01\x00\x00\x00\xd0\x152\xf9gdO\xc0\x02\x015\xfe@\x0bA\xc0',014084,2,MAIZ,27,0.04264037695898898,1.0787829380366594,-0.47947691389319036,0.6412530981716872,0.5542106444166709,1.751476068765473,1.6113600735066687,-0.636455617504026,0.8378688888481074,-1.4276537287350393,0.9939991461766322,-0.8920743556680486,MAIZ_2,MAIZ_2,1,0
2279,2280,b'\x01\x01\x00\x00\x00\xc8\x9b\x12\x16bdO\xc0\x02\x015\xfe@\x0bA\xc0',014084,2,MAIZ,27,0.164298217669811,1.1422965073030795,-0.2461491550991132,0.8078618933247336,0.5551709579485287,1.7360191238120224,1.6486508951517544,-0.6371529605043929,0.8590280068899944,-1.4139844103099117,0.7378212175062984,-0.918669488918796,MAIZ_2,MAIZ_2,1,0
2280,2281,b'\x01\x01\x00\x00\x00\xc0!\xf32\\dO\xc0\x02\x015\xfe@\x0bA\xc0',014084,2,MAIZ,27,0.20847033323570127,1.15119867396531,-0.20805886702765058,0.8197273196770333,0.5162203277265692,1.6626454778345532,1.5461705481783994,-0.7028991984310177,0.9225927320141808,-1.438709972682209,0.7644347995819815,-0.8876555317888899,MAIZ_2,MAIZ_2,1,0
2281,2282,b'\x01\x01\x00\x00\x00\xdf\tq\xbfsdO\xc0\t{T\xe1F\x0bA\xc0',014084,2,MAIZ,27,-0.17775055673068216,0.9339514661793583,-0.5308731915578403,0.6379910458511022,0.3650519690476404,1.484573573460963,1.3682809938191682,-1.0415564118138954,0.8074981720733635,-1.4540027977666683,1.055372832696195,-0.9000393654523116,MAIZ_2,MAIZ_2,1,0
2282,2283,b'\x01\x01\x00\x00\x00\xd7\x8fQ\xdcmdO\xc0\t{T\xe1F\x0bA\xc0',014084,2,MAIZ,27,-0.11560079696913171,0.9702510877670665,-0.4819954614203455,0.6595158661320618,0.46852173190053314,1.6304787965055914,1.548224767930755,-0.7395342054367928,0.8280968144544955,-1.4881817418253027,0.9937404674809542,-0.9446161521619623,MAIZ_2,MAIZ_2,1,0
2283,2284,b'\x01\x01\x00\x00\x00\xd0\x152\xf9gdO\xc0\t{T\xe1F\x0bA\xc0',014084,2,MAIZ,27,-0.05934521010979409,0.9903890904193672,-0.4543296250341278,0.6521186461707572,0.512872012554628,1.687269082265011,1.6039276664980266,-0.6877601382452976,0.812110245421069,-1.5254363117433622,0.8742603053840113,-0.9326346636508077,MAIZ_2,MAIZ_2,1,0
2284,2285,b'\x01\x01\x00\x00\x00\xc8\x9b\x12\x16bdO\xc0\t{T\xe1F\x0bA\xc0',014084,2,MAIZ,27,0.006816255451678295,1.0295941450716224,-0.39453892048609646,0.6968200166749273,0.5088629406481218,1.6665469028900857,1.703888105284106,-0.626878103006201,0.7989999482486816,-1.4965008501450434,0.7729705776908037,-0.9509867654302167,MAIZ_2,MAIZ_2,1,0
2285,2286,"b'\x01\x01\x00\x00\x00\xc5\xaa_\xb7\xe6\xa5O\xc0\x80\x00z\x87\xc8,A\xc0'",014084,2,MAIZ,33,-0.7526177712888784,0.367269287057854,-0.3362919126360443,0.32663741139547153,0.3043406919198014,1.1532486378597628,1.2903861560487968,-0.6052880521981951,-0.09968652410240486,-1.5761167519910402,-0.8249851941599503,-1.1808761333774587,MAIZ_2,MAIZ_2,1,0
2286,2287,"b'\x01\x01\x00\x00\x00\xbe0@\xd4\xe0\xa5O\xc0\x80\x00z\x87\xc8,A\xc0'",014084,2,MAIZ,33,-0.6847072286766503,0.39061542122354687,-0.2331662137770981,0.3935383168417237,0.3659494024534319,1.231350419589494,1.3938037560867547,-0.5482185264571486,-0.10937006564910647,-1.5075921506179666,-1.001186539345576,-1.2366653240594168,MAIZ_2,MAIZ_2,1,0
2287,2288,"b'\x01\x01\x00\x00\x00\xb6\xb6 \xf1\xda\xa5O\xc0\x80\x00z\x87\xc8,A\xc0'",014084,2,MAIZ,33,-0.5871257364760554,0.4406409128249624,-0.2836473343148539,0.30319844391136513,0.41933133085411867,1.294927280527056,0.9561859035465569,-0.7885409663895128,-0.23813632790177408,-1.5877738258379266,-0.9829435028147294,-1.2864706691028995,MAIZ_2,MAIZ_2,1,0
2288,2289,"b'\x01\x01\x00\x00\x00\xaf<\x01\x0e\xd5\xa5O\xc0\x80\x00z\x87\xc8,A\xc0'",014084,2,MAIZ,33,-0.6949404687969278,0.3690916733332102,-0.23378070777117568,0.3379937533423159,0.4115558424784176,1.2843586355532064,0.9447454420270615,-0.794400724370259,-0.20293232184688736,-1.5666427259062037,-0.809867033403808,-1.1988849362326985,MAIZ_2,MAIZ_2,1,0
2289,2290,"b'\x01\x01\x00\x00\x00\xcd$\x7f\x9a\xec\xa5O\xc0\x88z\x99j\xce,A\xc0'",014084,2,MAIZ,33,-0.9074875116644463,0.19620896510536265,-0.4468003179095513,0.24040247604383208,0.3082559590480776,1.1552131727797514,1.23667039067701,-0.5722734527564463,-0.1806380779331976,-1.7378710674694617,-0.9400074806963261,-1.282438909568234,MAIZ_2,MAIZ_2,1,0
2290,2291,"b'\x01\x01\x00\x00\x00\xc5\xaa_\xb7\xe6\xa5O\xc0\x88z\x99j\xce,A\xc0'",014084,2,MAIZ,33,-0.8159196876205644,0.258595233423404,-0.3270894261504509,0.36070897757734927,0.35415453395383667,1.2271703526590023,1.0122893627234655,-0.7417612249861261,-0.22711410464627904,-1.726141738227828,-0.8637826665717815,-1.175461238203196,MAIZ_2,MAIZ_2,1,0
2291,2292,"b'\x01\x01\x00\x00\x00\xbe0@\xd4\xe0\xa5O\xc0\x88z\x99j\xce,A\xc0'",014084,2,MAIZ,33,-0.85675149397926,0.22918834464306942,-0.7456037285454405,0.06228187005365253,0.30415267003464586,1.1575651734880692,0.9696404308208649,-0.7516340313082107,-0.17140324223264775,-1.6379858719498448,-1.4053979929818443,-1.4273821187415645,MAIZ_2,MAIZ_2,1,0
2292,2293,"b'\x01\x01\x00\x00\x00\xb6\xb6 \xf1\xda\xa5O\xc0\x88z\x99j\xce,A\xc0'",014084,2,MAIZ,33,-0.8782523029110944,0.18036863136565917,-0.28411039943181954,0.28975825995955556,0.42206898722799996,1.3004628195075465,1.1771337647101694,-0.6459270216430237,-0.22685965985004075,-1.6447023127672291,-1.048440267827008,-1.3010705166082885,MAIZ_2,MAIZ_2,1,0
2293,2294,"b'\x01\x01\x00\x00\x00\xaf<\x01\x0e\xd5\xa5O\xc0\x88z\x99j\xce,A\xc0'",014084,2,MAIZ,33,-0.7358528649784261,0.2738974365873831,-0.22478012645506487,0.330989524187019,0.4435106978878976,1.3295675118546721,1.0725311320617943,-0.6988585678863144,-0.1662457972531876,-1.6093563759179619,-0.53251643914679,-1.0404860114913994,MAIZ_2,MAIZ_2,1,0
2294,2295,"b'\x01\x01\x00\x00\x00\xa7\xc2\xe1*\xcf\xa5O\xc0\x88z\x99j\xce,A\xc0'",014084,2,MAIZ,33,-0.9840667402508199,0.11958082327748343,-0.5866148196091818,0.06504398319762263,0.34649408528418474,1.187332463049665,1.276684828594468,-0.5804179906653371,-0.1677745573577097,-1.5068323978015015,-0.9276289624898653,-1.2771029405079115,MAIZ_2,MAIZ_2,1,0
2295,2296,"b'\x01\x01\x00\x00\x00\xcd$\x7f\x9a\xec\xa5O\xc0\x90\xf4\xb8M\xd4,A\xc0'",014084,2,MAIZ,33,-1.1275916567433166,0.03361121850050228,-0.2718846024953643,0.3266587502627661,0.3631204152734937,1.2268846898864063,1.1397180739263826,-0.6462670939856875,0.0030215702096617484,-1.6465437541616608,-0.9526753106019007,-1.326481164720503,MAIZ_2,MAIZ_2,1,0
2296,2297,"b'\x01\x01\x00\x00\x00\xc5\xaa_\xb7\xe6\xa5O\xc0\x90\xf4\xb8M\xd4,A\xc0'",014084,2,MAIZ,33,-0.9673274003669117,0.171261420432525,-0.48623678675232535,0.18441208263844916,0.31065468123424445,1.1576603944122679,0.9681924384948302,-0.7914325547916852,0.16297579339083582,-1.5579461756591857,-0.9823017568639683,-1.2791011657497577,MAIZ_2,MAIZ_2,1,0
2297,2298,"b'\x01\x01\x00\x00\x00\xbe0@\xd4\xe0\xa5O\xc0\x90\xf4\xb8M\xd4,A\xc0'",014084,2,MAIZ,33,-0.9762134009666834,0.12403338174723823,-0.49548667706031907,0.2051613367069062,0.34532327795326584,1.2045174264339655,1.302617945129629,-0.6215813464706089,-0.12356459973404911,-1.7116507337907378,-1.273728061487488,-1.3859350788358331,MAIZ_2,MAIZ_2,1,0
2298,2299,"b'\x01\x01\x00\x00\x00\xb6\xb6 \xf1\xda\xa5O\xc0\x90\xf4\xb8M\xd4,A\xc0'",014084,2,MAIZ,33,-0.8072226562604676,0.21375426408471052,-0.1677326986663085,0.3876500596391041,0.46398446693507034,1.3539085251552498,1.0786409055659993,-0.680483952997636,-0.05234329375502088,-1.5227998662482358,-0.8719876701283551,-1.2219755719956673,MAIZ_2,MAIZ_2,1,0
2299,2300,"b'\x01\x01\x00\x00\x00\xaf<\x01\x0e\xd5\xa5O\xc0\x90\xf4\xb8M\xd4,A\xc0'",014084,2,MAIZ,33,-1.0364273376053288,0.06298417909212617,0.053980245791139164,0.5408229894206267,0.4345940898473548,1.314124169890393,0.8423125942947024,-0.8033272988686723,-0.05234329375502088,-1.5227998662482358,-0.7272628189577385,-1.149241152351022,MAIZ_2,MAIZ_2,1,0
2300,2301,"b'\x01\x01\x00\x00\x00\xa7\xc2\xe1*\xcf\xa5O\xc0\x90\xf4\xb8M\xd4,A\xc0'",014084,2,MAIZ,33,-1.0153733853461375,0.10179979714352823,-0.2371652529056988,0.3374684107522552,0.42072479568061644,1.2925770350431474,0.9469387317221272,-0.6891817574563757,-0.16030712541988898,-1.5141333088065845,-0.879979170933711,-1.246841451892865,MAIZ_2,MAIZ_2,1,0
2301,2302,"b'\x01\x01\x00\x00\x00\xcd$\x7f\x9a\xec\xa5O\xc0\x97n\xd80\xda,A\xc0'",014084,2,MAIZ,33,-1.1355139142207464,0.020971935608720845,-0.17033859212547897,0.34125326532155625,0.34740306389345066,1.1817732285396505,0.7546260573185857,-0.7163586646800703,0.19648047999833385,-1.5573248961194461,-0.6965917563360905,-1.2702747931505747,MAIZ_2,MAIZ_2,1,0
2302,2303,"b'\x01\x01\x00\x00\x00\xc5\xaa_\xb7\xe6\xa5O\xc0\x97n\xd80\xda,A\xc0'",014084,2,MAIZ,33,-1.011302209814906,0.1358415715294716,-0.1096902295314279,0.3608850232325292,0.33544120227217133,1.155411074331888,0.8368712379447202,-0.5515783633235041,0.21034202833623586,-1.550137724064585,-0.5240119128899577,-1.1625492523487448,MAIZ_2,MAIZ_2,1,0
2303,2304,"b'\x01\x01\x00\x00\x00\xbe0@\xd4\xe0\xa5O\xc0\x97n\xd80\xda,A\xc0'",014084,2,MAIZ,33,-1.1368355873147078,0.00904278445804065,-0.26892537498959923,0.35392956863104835,0.3697426202878353,1.2241074860649617,0.9511779165603017,-0.6281001568635213,-0.06704114056019378,-1.654199515110758,-0.485508393541397,-1.0472221772873773,MAIZ_2,MAIZ_2,1,0
2304,2305,"b'\x01\x01\x00\x00\x00\xb6\xb6 \xf1\xda\xa5O\xc0\x97n\xd80\xda,A\xc0'",014084,2,MAIZ,33,-1.178701722364683,-0.024010942067101717,-0.5136963287262456,0.1566217644651987,0.30454211448756113,1.1371308509162514,1.1903023171727072,-0.5958159990661771,-0.04779558680782492,-1.4609398999378223,-0.989846449013153,-1.3111629708923715,MAIZ_2,MAIZ_2,1,0
2305,2306,"b'\x01\x01\x00\x00\x00\xaf<\x01\x0e\xd5\xa5O\xc0\x97n\xd80\xda,A\xc0'",014084,2,MAIZ,33,-1.178701722364683,-0.024010942067101717,-0.269616241808655,0.32897350929595426,0.3772760717192682,1.236766164504057,1.1672441289250506,-0.6075757525949312,-0.18447217760254173,-1.5421331506842422,-0.7535351060557506,-1.1932044813893508,MAIZ_2,MAIZ_2,1,0
2306,2307,"b'\x01\x01\x00\x00\x00\xc5\xaa_\xb7\xe6\xa5O\xc0\x9f\xe8\xf7\x13\xe0,A\xc0'",014084,2,MAIZ,33,-0.9824377142464459,0.15443539905384387,0.1507516378270416,0.5370599817868891,0.4260557933849483,1.2614424256667904,0.7231813149377423,-0.661760504360519,0.20126055662245976,-1.5510766546793449,-0.5993836442824635,-1.209425429735014,MAIZ_2,MAIZ_2,1,0
2307,2308,"b'\x01\x01\x00\x00\x00\xbe0@\xd4\xe0\xa5O\xc0\x9f\xe8\xf7\x13\xe0,A\xc0'",014084,2,MAIZ,33,-1.1357723574455958,0.012702898450604792,-0.13717786265936313,0.4517977431360922,0.43002899269494466,1.3048894954675296,0.9909700384425824,-0.6658384520038926,-0.09818890153459137,-1.6152906666940943,-0.46722853552157223,-1.0896689974221385,MAIZ_2,MAIZ_2,1,0
2308,2309,"b'\x01\x01\x00\x00\x00\xb6\xb6 \xf1\xda\xa5O\xc0\x9f\xe8\xf7\x13\xe0,A\xc0'",014084,2,MAIZ,33,-0.9994871860001734,0.10255300293290565,-0.07094945567480601,0.536909847613424,0.44193312829885173,1.3329125307724905,1.3478362431920887,-0.40899557024199185,-0.13625523726990113,-1.464125759094894,-0.5991636436214263,-1.1119978181567547,MAIZ_2,MAIZ_2,1,0
2309,2310,"b'\x01\x01\x00\x00\x00\xaf<\x01\x0e\xd5\xa5O\xc0\x9f\xe8\xf7\x13\xe0,A\xc0'",014084,2,MAIZ,33,-1.1067161136780537,0.031323868525945625,0.009332428954305663,0.5935780040895429,0.40120721687834626,1.2774759618386606,1.4050018245723013,-0.3795543263702938,0.004660938280402513,-1.3794656127099465,-0.6251735389324349,-1.124640832122909,MAIZ_2,MAIZ_2,1,0
2310,2311,b'\x01\x01\x00\x00\x005\xbc\x8f\xf9a\xa2O\xc0\xc8\xc0\x14\xea3\xfd@\xc0',014084,3,MAIZ,266,-0.15175005672705952,0.6472252284684626,0.4538986431524964,0.8600044316954697,0.9861008317414427,0.7011085345311349,0.46143454385589144,-0.1274659674754821,-0.4386232585691924,0.5031814168506418,-0.443821517229755,0.021343791972275792,MAIZ_3,MAIZ_3,1,0
2311,2312,b'\x01\x01\x00\x00\x00-Bp\x16\\\xa2O\xc0\xc8\xc0\x14\xea3\xfd@\xc0',014084,3,MAIZ,266,-0.41189511631739795,0.49121663113894704,0.5581185802451822,0.948993605132911,1.1965719527243264,0.8055408764292633,0.8229823619408915,-0.007316916128431609,-0.39730862712007886,0.6174006414753646,-0.02530723580757374,0.3642009079320265,MAIZ_3,MAIZ_3,1,0
2312,2313,b'\x01\x01\x00\x00\x00&\xc8P3V\xa2O\xc0\xc8\xc0\x14\xea3\xfd@\xc0',014084,3,MAIZ,266,-0.36962492056964746,0.5109684424954017,0.7281881326675045,1.0666383370055692,1.2991659294279423,0.8289320939214168,0.6947527743601492,-0.26353968505938724,-0.4101068518163495,0.671471047763389,-0.09207511575028945,0.3719116332063389,MAIZ_3,MAIZ_3,1,0
2313,2314,b'\x01\x01\x00\x00\x00=6\xaf\xdcg\xa2O\xc0\xcf:4\xcd9\xfd@\xc0',014084,3,MAIZ,266,-0.10377576890053387,0.6601763556686545,0.9521277400049205,1.1078208266792167,1.6109523958296454,0.8414014275273706,0.7052043212694223,-0.2772571260340292,-0.44451568883678194,0.3535535431472485,-0.036511488882338135,0.3496485347808873,MAIZ_3,MAIZ_3,1,0
2314,2315,b'\x01\x01\x00\x00\x005\xbc\x8f\xf9a\xa2O\xc0\xcf:4\xcd9\xfd@\xc0',014084,3,MAIZ,266,-0.23545842777610956,0.5963152437387457,0.9161240979676327,1.1341565453985563,1.5649666134047846,0.9521266877385559,0.7698314457906403,-0.14642921903361858,-0.37789948511515137,0.5383980340715746,-0.13924034888846296,0.25287977822520125,MAIZ_3,MAIZ_3,1,0
2315,2316,b'\x01\x01\x00\x00\x00-Bp\x16\\\xa2O\xc0\xcf:4\xcd9\xfd@\xc0',014084,3,MAIZ,266,-0.5127663406639805,0.4291129993842522,0.5475343601214772,0.9076952758939504,1.3089739921081915,0.7744931506611615,0.579278936559886,-0.2560175314570128,-0.3974094755598665,0.5907954650472598,-0.12792903501381267,0.29057263521127147,MAIZ_3,MAIZ_3,1,0
2316,2317,b'\x01\x01\x00\x00\x00&\xc8P3V\xa2O\xc0\xcf:4\xcd9\xfd@\xc0',014084,3,MAIZ,266,-0.4063983346103838,0.4897615543848501,0.7832621568867089,1.069997684399652,1.3835943531218864,0.8385202266596813,0.6475774586003616,-0.2847672732655272,-0.31923148619290953,0.737259292542939,-0.11731206921703508,0.2731807022465651,MAIZ_3,MAIZ_3,1,0
2317,2318,b'\x01\x01\x00\x00\x00\x1eN1PP\xa2O\xc0\xcf:4\xcd9\xfd@\xc0',014084,3,MAIZ,266,-0.3724255558600058,0.511685654901973,0.6750436195897038,0.9976528274519485,1.2935063057532838,0.768555665290966,0.7830541082132819,-0.19479931783337454,-0.419120703954139,0.6146635058479354,-0.12399346763303584,0.26851219293552375,MAIZ_3,MAIZ_3,1,0
2318,2319,b'\x01\x01\x00\x00\x00=6\xaf\xdcg\xa2O\xc0\xd7\xb4S\xb0?\xfd@\xc0',014084,3,MAIZ,266,-0.08639504518549386,0.6729610872303,0.8465370423811601,1.0802931798009965,1.5405563423015165,0.8605713303154163,0.736317548329087,-0.2672236939394078,-0.42748066782104766,0.39614916952230367,-0.1627244138252848,0.27256145863831904,MAIZ_3,MAIZ_3,1,0
2319,2320,b'\x01\x01\x00\x00\x005\xbc\x8f\xf9a\xa2O\xc0\xd7\xb4S\xb0?\xfd@\xc0',014084,3,MAIZ,266,-0.24113306288517067,0.590961670587926,0.7614331355956653,1.0666810147401584,1.3653749912174495,0.8119796977713344,0.7422170030290879,-0.2581510960114156,-0.373024601662838,0.5057152246287017,-0.16035453328677,0.21826652325637386,MAIZ_3,MAIZ_3,1,0
2320,2321,b'\x01\x01\x00\x00\x00-Bp\x16\\\xa2O\xc0\xd7\xb4S\xb0?\xfd@\xc0',014084,3,MAIZ,266,-0.34982261162736167,0.5093342839104579,0.8953212816466988,1.1329376896214232,1.6861289882535917,1.0073311282442703,0.6523756164653095,-0.2485648201078158,-0.35125597795836383,0.6311268293756029,-0.07545005876453922,0.3507333237754956,MAIZ_3,MAIZ_3,1,0
2321,2322,b'\x01\x01\x00\x00\x00&\xc8P3V\xa2O\xc0\xd7\xb4S\xb0?\xfd@\xc0',014084,3,MAIZ,266,-0.4009671363453745,0.48489064659690606,0.8584744660646804,1.1182733151756568,1.4385911668585631,0.84191877992198,0.547175570682757,-0.3873944865526401,-0.4469934467018859,0.5411273793599475,-0.06222990652429319,0.32834234130828355,MAIZ_3,MAIZ_3,1,0
2322,2323,b'\x01\x01\x00\x00\x00\x1eN1PP\xa2O\xc0\xd7\xb4S\xb0?\xfd@\xc0',014084,3,MAIZ,266,-0.5588948436523874,0.3827883356018536,0.6414562557219855,0.9734159387515072,1.5019784572203039,0.8896874316212019,0.7941405289983429,-0.2242827462513954,-0.4965855507825979,0.48001645414979677,-0.14870068673734024,0.2677072059162753,MAIZ_3,MAIZ_3,1,0
2323,2324,b'\x01\x01\x00\x00\x00=6\xaf\xdcg\xa2O\xc0\xdf.s\x93E\xfd@\xc0',014084,3,MAIZ,266,-0.36707828216908744,0.4897819112980765,0.6451225902452213,0.9656531636707164,1.266784107654255,0.747641069440183,0.8034555219039886,-0.1161183245146506,-0.4502896105691372,0.4094500049100684,-0.22596918894863383,0.2066225477324641,MAIZ_3,MAIZ_3,1,0
2324,2325,b'\x01\x01\x00\x00\x005\xbc\x8f\xf9a\xa2O\xc0\xdf.s\x93E\xfd@\xc0',014084,3,MAIZ,266,-0.375437392065295,0.49880208905147455,0.8006720885117715,1.1050482981357337,1.2986969055367923,0.8572127084084267,0.8344810957251141,-0.1294437737050008,-0.4091803939144298,0.5166041710446375,-0.21040483838487453,0.170207047590428,MAIZ_3,MAIZ_3,1,0
2325,2326,b'\x01\x01\x00\x00\x00-Bp\x16\\\xa2O\xc0\xdf.s\x93E\xfd@\xc0',014084,3,MAIZ,266,-0.4491615177569333,0.45297307185198005,0.811503423005952,1.0923023894733999,1.3358726668889014,0.7891977625522218,0.8115460627260194,-0.21297923481594774,-0.42383199915389363,0.5935902491837055,-0.19301055264618688,0.2785898114839036,MAIZ_3,MAIZ_3,1,0
2326,2327,b'\x01\x01\x00\x00\x00&\xc8P3V\xa2O\xc0\xdf.s\x93E\xfd@\xc0',014084,3,MAIZ,266,-0.4485418098091759,0.46666766892652806,0.8090388631654194,1.114113760258029,1.3790591497999012,0.8557631124494849,0.8470380342494656,-0.24616192344996746,-0.5825774352756782,0.37522431881709617,-0.3664218191249596,0.142467485687546,MAIZ_3,MAIZ_3,1,0
2327,2328,b'\x01\x01\x00\x00\x00\x1eN1PP\xa2O\xc0\xdf.s\x93E\xfd@\xc0',014084,3,MAIZ,266,-0.5493902466886211,0.40121163709948865,0.576239569206249,0.9571501331221128,1.4219904012483762,0.889057525461353,0.9643993547757012,-0.17221500971819148,-0.523990068631331,0.4482100578507569,-0.18025237085169127,0.276386408017284,MAIZ_3,MAIZ_3,1,0
2328,2329,b'\x01\x01\x00\x00\x00=6\xaf\xdcg\xa2O\xc0\xe6\xa8\x92vK\xfd@\xc0',014084,3,MAIZ,266,-0.41539604937831626,0.46804544841591017,0.6310291704910517,0.9545112265333552,1.2825837186090536,0.8010450885081681,0.6335514713854102,-0.2136048640875658,-0.37046016990823916,0.5223748647005878,-0.0533946057152122,0.3277898585107013,MAIZ_3,MAIZ_3,1,0
2329,2330,b'\x01\x01\x00\x00\x005\xbc\x8f\xf9a\xa2O\xc0\xe6\xa8\x92vK\xfd@\xc0',014084,3,MAIZ,266,-0.32406165792462105,0.5267043364194218,0.751074522552643,1.0794919561409135,1.3563988016804047,0.8925662190553285,0.4610126820402408,-0.4087963293847442,-0.33035595210625374,0.6291305549924274,0.1982508761437671,0.4867704924489176,MAIZ_3,MAIZ_3,1,0
2330,2331,b'\x01\x01\x00\x00\x00-Bp\x16\\\xa2O\xc0\xe6\xa8\x92vK\xfd@\xc0',014084,3,MAIZ,266,-0.41474243812579364,0.4885419097576326,0.8059852669391353,1.0781435429552064,1.5528721881078966,0.8792179568264716,0.6861865066038124,-0.44893200474229084,-0.4993907175224962,0.47869248602717945,-0.06743225689562746,0.3729703113061098,MAIZ_3,MAIZ_3,1,0
